id_agricultor,id_cultura,area_plantada,quantidade_produzida,data_plantio
295,5,0.46,10,25/02/2011
297,1,0.58,180,18/02/2011
297,3,0.58,320,18/02/2011
297,4,0.58,60,18/02/2011
301,5,0.1,3,11/03/2011
301,8,0.1,5,11/03/2011
301,4,0.1,15,11/03/2011
301,1,0.1,20,11/03/2011
301,3,0.1,30,11/03/2011
303,7,0.13,20,24/02/2011
303,4,0.13,40,24/02/2011
303,1,0.13,80,24/02/2011
303,3,0.13,70,24/02/2011
304,5,0.22,0,03/02/2011
304,3,0.22,60,03/02/2011
304,4,0.22,80,03/02/2011
304,1,0.22,100,03/02/2011
305,3,0.38,350,22/02/2011
305,1,0.38,80,22/02/2011
305,4,0.38,60,22/02/2011
310,10,0.5,7.2,08/04/2010
310,1,0.5,19,08/04/2010
310,2,0.5,0,08/04/2010
310,14,0.5,6,08/04/2010
310,4,0.5,30,08/04/2010
310,15,0.5,0,08/04/2010
310,5,0.5,0,08/04/2010
310,3,0.5,45,08/04/2010
310,4,0.38,60,16/02/2011
310,11,0.5,11.4,08/04/2010
310,13,0.5,0,08/04/2010
310,6,0.5,0,08/04/2010
310,2,0.38,15,16/02/2011
310,3,0.38,60,16/02/2011
310,9,0.5,0,08/04/2010
310,7,0.5,5,08/04/2010
310,1,0.38,80,16/02/2011
310,8,0.5,0,08/04/2010
310,16,0.5,0,08/04/2010
311,5,0.43,10,02/03/2011
311,4,0.43,45,02/03/2011
311,1,0.43,110,02/03/2011
311,3,0.43,120,02/03/2011
312,4,0.21,70,17/02/2011
312,1,0.21,180,17/02/2011
312,3,0.21,270,17/02/2011
315,4,0.43,240,21/02/2011
315,1,0.43,210,21/02/2011
315,3,0.43,400,21/02/2011
315,5,0.43,20,21/02/2011
316,3,0.11,130,02/03/2011
316,5,0.11,12,02/03/2011
316,4,0.11,90,02/03/2011
316,1,0.11,60,02/03/2011
317,5,0.75,0,17/02/2011
317,3,0.75,420,17/02/2011
317,4,0.75,0,17/02/2011
317,1,0.75,340,17/02/2011
318,5,,60,02/02/2011
318,4,,100,02/02/2011
318,10,,108,02/02/2011
318,1,,300,02/02/2011
318,3,,200,02/02/2011
321,3,,180,02/02/2011
321,5,,93,02/02/2011
321,4,,100,02/02/2011
321,1,,200,02/02/2011
321,10,,72,02/02/2011
325,5,0.45,15,23/02/2011
325,4,0.45,170,23/02/2011
325,1,0.45,140,23/02/2011
325,3,0.45,280,23/02/2011
326,1,0.81,60,30/04/2010
330,4,0.14,0,17/02/2011
330,3,0.14,0,17/02/2011
330,1,0.14,0,17/02/2011
333,1,,831,02/02/2011
333,4,,150,02/02/2011
333,10,,299,02/02/2011
333,3,,1000,02/02/2011
335,5,0.98,25,02/02/2011
335,3,0.5,180,04/05/2010
335,9,0.5,0,04/05/2010
335,7,0.98,100,02/02/2011
335,10,0.5,83.6,04/05/2010
335,4,0.98,195,02/02/2011
335,11,0.5,132,04/05/2010
335,2,0.5,0,04/05/2010
335,2,0.98,20,02/02/2011
335,5,0.5,0,04/05/2010
335,8,0.5,250,04/05/2010
335,6,0.5,0,04/05/2010
335,16,0.5,0,04/05/2010
335,14,0.5,0,04/05/2010
335,1,0.5,220,04/05/2010
335,3,0.98,300,02/02/2011
335,1,0.98,320,02/02/2011
335,13,0.5,0,04/05/2010
335,7,0.5,0,04/05/2010
335,15,0.5,0,04/05/2010
335,4,0.5,30,04/05/2010
336,10,,78,02/02/2011
336,4,,135,02/02/2011
336,1,,216,02/02/2011
336,5,,10,02/02/2011
336,3,,150,02/02/2011
337,14,0.21,120,03/02/2011
337,5,0.21,6,03/02/2011
337,7,0.21,280,03/02/2011
337,4,0.21,60,03/02/2011
337,3,0.21,120,03/02/2011
337,17,0.21,150,03/02/2011
337,1,0.21,80,03/02/2011
339,3,0.23,40,03/02/2011
339,4,0.23,20,03/02/2011
339,1,0.23,12,03/02/2011
339,5,0.23,0,03/02/2011
342,8,0.65,25,17/03/2011
342,2,0.65,18,17/03/2011
342,5,0.65,10,17/03/2011
342,4,0.65,120,17/03/2011
342,3,0.65,210,17/03/2011
342,1,0.65,120,17/03/2011
347,3,0.33,130,24/02/2011
347,5,0.33,8,24/02/2011
347,1,0.33,70,24/02/2011
347,4,0.33,140,24/02/2011
348,3,0.88,220,25/01/2011
348,4,0.88,190,25/01/2011
348,1,0.88,0,25/01/2011
349,3,0.81,180,15/02/2011
349,5,0.81,40,15/02/2011
349,1,0.81,100,15/02/2011
349,4,0.81,45,15/02/2011
349,8,0.81,10,15/02/2011
351,3,,80,02/02/2011
351,1,,233,02/02/2011
351,2,1.46,8,25/02/2010
351,1,1.46,109,25/02/2010
351,10,,84,02/02/2011
351,4,,120,02/02/2011
351,4,1.46,120,25/02/2010
351,3,1.46,240,25/02/2010
352,1,0.48,90,17/01/2011
352,4,0.48,140,17/01/2011
352,3,0.48,320,17/01/2011
354,5,0.92,8,14/04/2010
354,1,0.97,500,15/02/2011
354,5,0.97,60,15/02/2011
354,2,0.97,24,15/02/2011
354,14,0.97,350,15/02/2011
354,1,0.92,180,14/04/2010
354,4,0.97,3,15/02/2011
354,2,0.92,1,14/04/2010
354,4,0.92,20,14/04/2010
354,3,0.97,480,15/02/2011
354,17,0.97,100,15/02/2011
355,3,0.8,60,12/05/2010
355,8,0.8,0,12/05/2010
355,10,0.8,14.8,12/05/2010
355,16,0.8,0,12/05/2010
355,11,0.8,23.4,12/05/2010
355,2,0.8,0,12/05/2010
355,14,0.8,120,12/05/2010
355,1,0.8,39,12/05/2010
355,9,0.8,0,12/05/2010
355,5,0.8,0,12/05/2010
355,6,0.8,0,12/05/2010
355,13,0.8,15,12/05/2010
355,4,0.8,20,12/05/2010
355,7,0.8,15,12/05/2010
355,15,0.8,0,12/05/2010
358,5,,10,02/02/2011
358,3,,75,02/02/2011
358,1,,445,02/02/2011
358,4,,10,02/02/2011
358,8,,800,02/02/2011
358,10,,78,02/02/2011
359,1,0.54,80,24/02/2011
359,4,0.54,60,24/02/2011
359,3,0.54,300,24/02/2011
360,4,0.29,30,03/02/2011
360,7,0.29,25,03/02/2011
360,3,0.29,85,03/02/2011
360,1,0.29,100,03/02/2011
366,7,0.36,45,16/02/2011
366,1,0.36,120,16/02/2011
366,14,0.36,30,16/02/2011
366,5,0.36,20,16/02/2011
366,4,0.36,60,16/02/2011
366,3,0.36,180,16/02/2011
369,3,0.42,230,19/02/2011
369,4,0.42,135,19/02/2011
369,1,0.42,120,19/02/2011
370,1,0.97,175,14/04/2010
371,1,0.28,80,12/03/2011
371,7,0.28,25,12/03/2011
371,3,0.28,120,12/03/2011
371,4,0.28,30,12/03/2011
371,5,0.28,10,12/03/2011
375,3,0.42,200,15/02/2011
375,4,0.42,160,15/02/2011
375,1,0.42,100,15/02/2011
376,1,0.13,100,03/02/2011
376,3,0.13,60,03/02/2011
376,5,0.13,3,03/02/2011
376,4,0.13,30,03/02/2011
378,4,0.13,40,20/02/2011
378,3,0.13,70,20/02/2011
378,1,0.13,60,20/02/2011
380,10,,265,02/02/2011
380,5,,60,02/02/2011
380,4,,60,02/02/2011
380,1,,736,02/02/2011
381,1,0.97,180,17/03/2011
381,5,0.97,20,17/03/2011
381,7,0.97,90,17/03/2011
381,2,0.97,30,17/03/2011
381,4,0.97,120,17/03/2011
381,3,0.97,210,17/03/2011
382,2,0.49,72,09/03/2011
382,3,0.49,120,09/03/2011
382,4,0.49,90,09/03/2011
382,6,0.49,10,09/03/2011
382,5,0.49,20,09/03/2011
382,8,0.49,40,09/03/2011
382,14,0.49,150,09/03/2011
382,1,0.49,150,09/03/2011
382,7,0.49,30,09/03/2011
384,4,,90,02/02/2011
384,8,,175,02/02/2011
384,5,,100,02/02/2011
384,3,,300,02/02/2011
384,1,,974,02/02/2011
384,10,,350,02/02/2011
389,4,0.44,60,22/03/2011
389,5,0.44,0,22/03/2011
389,3,0.44,100,22/03/2011
389,1,0.44,0,22/03/2011
390,3,1.8,20,24/02/2011
390,4,1.8,10,24/02/2011
390,1,1.8,10,24/02/2011
390,7,1.8,5,24/02/2011
391,1,0.36,105,03/02/2011
391,4,0.36,50,03/02/2011
391,8,0.36,30,03/02/2011
391,3,0.36,80,03/02/2011
396,5,0.82,30,02/02/2011
396,3,0.82,240,02/02/2011
396,2,0.82,30,02/02/2011
396,7,0.82,50,02/02/2011
396,1,0.82,280,02/02/2011
396,4,0.82,120,02/02/2011
401,3,0.5,140,18/02/2011
401,1,0.5,120,18/02/2011
401,7,0.5,35,18/02/2011
401,4,0.5,45,18/02/2011
402,5,0.21,0,22/02/2011
402,1,0.21,180,22/02/2011
402,4,0.21,30,22/02/2011
402,3,0.21,60,22/02/2011
404,5,0.55,15,02/03/2011
404,7,0.55,45,02/03/2011
404,3,0.55,150,02/03/2011
404,4,0.55,95,02/03/2011
404,1,0.55,180,02/03/2011
405,5,0.55,20,16/02/2011
405,1,0.55,200,16/02/2011
405,2,0.55,12,16/02/2011
405,7,0.55,20,16/02/2011
405,3,0.55,180,16/02/2011
405,4,0.55,80,16/02/2011
408,7,0.24,50,23/02/2011
408,1,0.24,80,23/02/2011
408,3,0.24,450,23/02/2011
408,4,0.24,60,23/02/2011
408,14,0.24,25,23/02/2011
411,3,0.32,120,10/03/2011
411,5,0.32,8,10/03/2011
411,4,0.32,30,10/03/2011
411,1,0.32,100,10/03/2011
411,8,0.32,20,10/03/2011
413,10,,36,02/02/2011
413,1,,100,02/02/2011
413,3,,65,02/02/2011
413,5,,45,02/02/2011
413,4,,80,02/02/2011
416,1,0.28,120,15/02/2011
416,4,0.28,60,15/02/2011
416,3,0.28,120,15/02/2011
420,3,,180,02/02/2011
420,1,,100,02/02/2011
420,10,,36,02/02/2011
420,4,,60,02/02/2011
421,1,,974,02/02/2011
421,5,,100,02/02/2011
421,4,,90,02/02/2011
421,8,,175,02/02/2011
421,10,,350,02/02/2011
421,3,,300,02/02/2011
422,4,0.55,60,25/02/2011
422,5,0.55,15,25/02/2011
422,1,0.55,140,25/02/2011
422,3,0.55,180,25/02/2011
424,4,0.19,20,15/02/2011
424,3,0.19,120,15/02/2011
424,1,0.19,10,15/02/2011
426,5,0.23,14,15/02/2011
426,4,0.23,150,15/02/2011
426,3,0.23,190,15/02/2011
426,1,0.23,30,15/02/2011
428,4,,60,02/02/2011
428,10,,96,02/02/2011
428,1,,267,02/02/2011
428,3,,350,02/02/2011
428,5,,50,02/02/2011
429,4,0.5,120,02/03/2011
429,7,0.5,45,02/03/2011
429,1,0.5,160,02/03/2011
429,3,0.5,240,02/03/2011
429,8,0.5,20,02/03/2011
429,2,0.5,30,02/03/2011
429,5,0.5,30,02/03/2011
434,3,0.8,60,15/04/2010
434,2,0.8,15,15/04/2010
434,7,0.95,50,11/03/2011
434,8,0.8,0,15/04/2010
434,10,0.8,21.3,15/04/2010
434,16,0.8,0,15/04/2010
434,1,0.95,120,11/03/2011
434,6,0.8,,15/04/2010
434,11,0.8,33.6,15/04/2010
434,5,0.95,20,11/03/2011
434,4,0.8,60,15/04/2010
434,3,0.95,210,11/03/2011
434,7,0.8,20,15/04/2010
434,2,0.95,10,11/03/2011
434,9,0.8,0,15/04/2010
434,13,0.8,0,15/04/2010
434,15,0.8,200,15/04/2010
434,1,0.8,56,15/04/2010
434,5,0.8,0,15/04/2010
434,14,0.8,50,15/04/2010
434,4,0.95,120,11/03/2011
439,1,,50,02/02/2011
439,4,,100,02/02/2011
439,10,,18,02/02/2011
439,5,,77,02/02/2011
442,1,0.73,40,16/02/2011
442,4,0.73,0,16/02/2011
442,3,0.73,0,16/02/2011
444,10,,28,02/02/2011
444,4,,8,02/02/2011
444,1,,77,02/02/2011
444,3,,15,02/02/2011
444,5,,10,02/02/2011
445,3,,150,02/02/2011
445,5,,8,02/02/2011
445,10,,78,02/02/2011
445,4,,45,02/02/2011
445,1,,217,02/02/2011
446,5,,10,02/02/2011
446,3,,50,02/02/2011
446,10,,11,02/02/2011
446,1,,30,02/02/2011
446,4,,15,02/02/2011
447,1,0.57,200,15/02/2011
447,3,0.57,180,15/02/2011
447,4,0.57,120,15/02/2011
447,2,0.57,35,15/02/2011
447,7,0.57,50,15/02/2011
447,5,0.57,25,15/02/2011
448,1,0.69,0,25/01/2011
448,5,0.69,10,25/01/2011
448,4,0.69,60,25/01/2011
448,3,0.69,120,25/01/2011
449,4,,50,02/02/2011
449,1,,230,02/02/2011
449,5,,30,02/02/2011
449,10,,83,02/02/2011
450,1,,218,02/02/2011
450,3,,120,02/02/2011
450,4,,120,02/02/2011
450,10,,78,02/02/2011
450,5,,50,02/02/2011
451,4,0.43,25,13/02/2010
451,4,0.53,140,23/02/2011
451,3,0.53,270,23/02/2011
451,5,0.53,15,23/02/2011
451,1,0.53,140,23/02/2011
451,1,0.43,40,13/02/2010
455,1,0.21,60,15/02/2011
455,3,0.21,160,15/02/2011
455,4,0.21,100,15/02/2011
457,5,,50,02/02/2011
457,4,,160,02/02/2011
457,1,,700,02/02/2011
457,10,,241,02/02/2011
457,3,,350,02/02/2011
460,4,0.45,0,08/04/2010
460,14,0.47,25,02/02/2011
460,3,0.45,0,08/04/2010
460,4,0.47,60,02/02/2011
460,16,0.45,0,08/04/2010
460,11,0.45,19.8,08/04/2010
460,14,0.45,0,08/04/2010
460,3,0.47,300,02/02/2011
460,6,0.45,0,08/04/2010
460,1,0.45,33,08/04/2010
460,5,0.45,0,08/04/2010
460,9,0.45,0,08/04/2010
460,1,0.47,500,02/02/2011
460,10,0.45,12.5,08/04/2010
460,8,0.45,0,08/04/2010
460,2,0.45,0,08/04/2010
460,13,0.45,0,08/04/2010
460,15,0.45,0,08/04/2010
460,7,0.45,0,08/04/2010
462,3,0.17,150,18/02/2011
462,1,0.17,60,18/02/2011
462,4,0.17,130,18/02/2011
463,5,0.45,15,23/02/2011
463,4,0.45,60,23/02/2011
463,3,0.45,90,23/02/2011
463,1,0.45,80,23/02/2011
465,3,0.92,250,02/02/2011
465,5,0.92,25,02/02/2011
465,2,0.92,15,02/02/2011
465,1,0.92,280,02/02/2011
465,4,0.92,110,02/02/2011
466,5,0.92,20,02/02/2011
466,8,0.92,10,02/02/2011
466,3,0.92,190,02/02/2011
466,1,0.92,275,02/02/2011
466,2,0.92,10,02/02/2011
466,4,0.92,135,02/02/2011
467,5,,32,02/02/2011
468,4,,88,02/02/2011
468,5,,10,02/02/2011
468,10,,16,02/02/2011
468,1,,46,02/02/2011
469,1,,506,02/02/2011
469,3,,55,02/02/2011
469,4,,105,02/02/2011
469,10,,183,02/02/2011
469,5,,40,02/02/2011
478,5,,49,02/02/2011
478,10,,11,02/02/2011
478,8,,300,02/02/2011
478,4,,60,02/02/2011
478,1,,34,02/02/2011
478,3,,180,02/02/2011
486,4,0.59,120,08/02/2011
486,1,0.59,200,08/02/2011
486,7,0.59,25,08/02/2011
486,3,0.59,180,08/02/2011
487,3,0.61,480,22/02/2011
487,4,0.61,180,22/02/2011
487,1,0.61,150,22/02/2011
488,3,,275,02/02/2011
488,8,,300,02/02/2011
488,1,,23,02/02/2011
488,10,,8,02/02/2011
488,5,,80,02/02/2011
490,4,0.46,60,02/02/2011
490,3,0.46,150,02/02/2011
490,5,0.46,15,02/02/2011
490,1,0.46,235,02/02/2011
490,2,0.46,10,02/02/2011
491,1,,217,02/02/2011
491,10,,78,02/02/2011
491,3,,150,02/02/2011
491,5,,8,02/02/2011
491,4,,45,02/02/2011
492,1,,300,02/02/2011
492,10,,108,02/02/2011
492,4,,100,02/02/2011
492,3,,200,02/02/2011
492,5,,60,02/02/2011
494,3,0.23,100,23/02/2011
494,5,0.23,15,23/02/2011
494,1,0.23,0,23/02/2011
494,4,0.23,80,23/02/2011
495,3,0.38,20,02/02/2011
495,4,0.38,10,02/02/2011
495,5,0.38,0,02/02/2011
495,1,0.38,30,02/02/2011
496,1,0.88,200,15/02/2011
496,4,0.88,120,15/02/2011
496,7,0.88,45,15/02/2011
496,3,0.88,180,15/02/2011
497,3,0.88,240,20/01/2011
497,7,0.88,40,20/01/2011
497,5,0.88,30,20/01/2011
497,1,0.88,175,20/01/2011
497,2,0.88,45,20/01/2011
497,4,0.88,120,20/01/2011
500,4,0.22,140,21/02/2011
500,1,0.22,80,21/02/2011
500,3,0.22,210,21/02/2011
501,6,1.2,0,11/04/2010
501,3,1.2,420,11/04/2010
501,13,1.2,0,11/04/2010
501,7,1.2,15,11/04/2010
501,5,1.2,0,11/04/2010
501,11,1.2,112.2,11/04/2010
501,5,1.55,20,16/02/2011
501,2,1.2,0,11/04/2010
501,14,1.2,12,11/04/2010
501,10,1.2,71.6,11/04/2010
501,1,1.55,320,16/02/2011
501,8,1.2,0,11/04/2010
501,7,1.55,70,16/02/2011
501,13,1.55,90,16/02/2011
501,1,1.2,187,11/04/2010
501,9,1.2,0,11/04/2010
501,16,1.2,0,11/04/2010
501,4,1.55,180,16/02/2011
501,3,1.55,400,16/02/2011
501,4,1.2,120,11/04/2010
501,2,1.55,20,16/02/2011
501,15,1.2,0,11/04/2010
503,8,0.47,15,25/02/2011
503,1,0.47,15,25/02/2011
503,4,0.47,60,25/02/2011
503,2,0.47,0,25/02/2011
503,3,0.47,90,25/02/2011
505,14,0.52,25,17/02/2011
505,5,0.52,2,17/02/2011
505,1,0.52,40,17/02/2011
505,7,0.52,50,17/02/2011
505,3,0.52,120,17/02/2011
507,3,0.58,190,03/02/2011
507,5,0.58,80,03/02/2011
507,1,0.58,80,03/02/2011
507,4,0.58,170,03/02/2011
509,1,0.28,50,02/02/2011
509,3,0.28,40,02/02/2011
509,7,0.28,15,02/02/2011
509,4,0.28,30,02/02/2011
511,6,0.73,0,02/02/2011
511,5,0.73,6,02/02/2011
511,7,0.73,40,02/02/2011
511,4,0.73,180,02/02/2011
511,1,0.73,500,02/02/2011
511,3,0.73,180,02/02/2011
514,1,0.4,80,02/02/2011
514,4,0.4,60,02/02/2011
514,8,0.4,10,02/02/2011
514,3,0.4,210,02/02/2011
514,2,0.4,10,02/02/2011
517,5,0.76,8,09/04/2010
517,3,0.76,20,09/04/2010
517,10,,13,02/02/2011
517,5,,10,02/02/2011
517,2,0.76,3,09/04/2010
517,4,,48,02/02/2011
517,8,,100,02/02/2011
517,1,,42,02/02/2011
517,4,0.76,5,09/04/2010
517,1,0.76,14,09/04/2010
518,1,0.38,90,22/03/2011
518,3,0.38,60,22/03/2011
518,4,0.38,30,22/03/2011
518,5,0.38,15,22/03/2011
523,4,0.59,240,22/02/2011
523,1,0.59,180,22/02/2011
523,3,0.59,470,22/02/2011
529,3,0.37,0,21/02/2011
529,4,0.37,0,21/02/2011
529,1,0.37,0,21/02/2011
530,5,,28,02/02/2011
530,10,,33,02/02/2011
530,3,,100,02/02/2011
530,4,,40,02/02/2011
530,1,,92,02/02/2011
531,5,,75,02/02/2011
531,10,,56,02/02/2011
531,1,,160,02/02/2011
531,3,,60,02/02/2011
531,4,,60,02/02/2011
534,3,0.32,420,29/01/2011
534,1,0.32,400,29/01/2011
534,4,0.32,220,29/01/2011
536,1,0.49,120,17/03/2011
536,4,0.49,65,17/03/2011
536,5,0.49,20,17/03/2011
536,2,0.49,10,17/03/2011
536,3,0.49,140,17/03/2011
536,7,0.49,25,17/03/2011
